---------------------------------------------------------------------------------------------------------------
Report log for 09-01-2017 for Unit ID 705393
---------------------------------------------------------------------------------------------------------------
000: ? 2017/01/16 08:18:14, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 31, MSN: 2, Valid GPS Samples:5, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 0, Max Voltage:0
000: ? 2017/01/16 08:19:25, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 32, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:20:03, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 32, MSN: 2, Valid GPS Samples:40, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 4, Max Voltage:0
000: ? 2017/01/16 08:21:29, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 33, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:22:12, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 33, MSN: 2, Valid GPS Samples:44, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 3, Max Voltage:0
000: ? 2017/01/16 08:22:58, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 34, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:23:25, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 34, MSN: 2, Max X:-27, Max Y:0, Max Z:0, Start Speed:47, End Speed:15, Timer:3358
000: ? 2017/01/16 08:28:30, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 34, MSN: 3, Valid GPS Samples:333, Max Y:0, Avg. Voltage On:0, No Motion Timer:51, Distance: 7, Max Voltage:0
000: ? 2017/01/16 08:29:01, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 35, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:29:52, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 35, MSN: 2, Valid GPS Samples:51, Max Y:0, Avg. Voltage On:0, No Motion Timer:42, Distance: 0, Max Voltage:0
000: ? 2017/01/16 08:30:29, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 36, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:32:42, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 36, MSN: 2, Valid GPS Samples:134, Max Y:0, Avg. Voltage On:0, No Motion Timer:49, Distance: 1, Max Voltage:0
000: ? 2017/01/16 08:34:31, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 37, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:36:21, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 37, MSN: 2, Valid GPS Samples:111, Max Y:0, Avg. Voltage On:0, No Motion Timer:29, Distance: 2, Max Voltage:0
000: ? 2017/01/16 08:37:09, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 38, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:37:45, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 38, MSN: 2, Valid GPS Samples:38, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 1, Max Voltage:0
000: ? 2017/01/16 08:38:10, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 39, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 08:38:58, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 39, MSN: 2, Max X:-37, Max Y:-1, Max Z:0, Start Speed:35, End Speed:14, Timer:1441
000: ? 2017/01/16 08:40:05, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 39, MSN: 3, Max X:25, Max Y:0, Max Z:0, Start Speed:2, End Speed:17, Timer:1518
000: ? 2017/01/16 08:46:35, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 39, MSN: 4, Max X:-54, Max Y:-5, Max Z:0, Start Speed:25, End Speed:6, Timer:1360
000: ? 2017/01/16 08:48:52, (0x09)U2H.MANEUVER -  Accelerate into turn (23), Strength:1, SSN: 39, MSN: 5, Max X:23, Max Y:13, Max Z:0, Start Speed:10, End Speed:19, Timer:1121
000: ? 2017/01/16 08:49:59, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 39, MSN: 6, Valid GPS Samples:711, Max Y:0, Avg. Voltage On:0, No Motion Timer:17, Distance: 18, Max Voltage:0
000: ? 2017/01/16 15:42:22, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 40, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 15:45:16, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 40, MSN: 2, Max X:30, Max Y:0, Max Z:0, Start Speed:2, End Speed:19, Timer:1240
000: ? 2017/01/16 15:47:47, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 40, MSN: 3, Max X:23, Max Y:0, Max Z:0, Start Speed:2, End Speed:18, Timer:1920
000: ? 2017/01/16 15:49:03, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 40, MSN: 4, Max X:30, Max Y:0, Max Z:0, Start Speed:0, End Speed:20, Timer:2120
000: ? 2017/01/16 15:50:14, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 40, MSN: 5, Max X:-34, Max Y:-3, Max Z:0, Start Speed:64, End Speed:31, Timer:2879
000: ? 2017/01/16 15:50:41, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 40, MSN: 6, Max X:-27, Max Y:1, Max Z:0, Start Speed:21, End Speed:7, Timer:1360
000: ? 2017/01/16 15:57:04, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 40, MSN: 7, Max X:22, Max Y:0, Max Z:0, Start Speed:2, End Speed:19, Timer:1440
000: ? 2017/01/16 16:06:39, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 40, MSN: 8, Max X:-45, Max Y:1, Max Z:0, Start Speed:56, End Speed:42, Timer:1640
000: ? 2017/01/16 16:10:00, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 40, MSN: 9, Max X:-43, Max Y:2, Max Z:0, Start Speed:53, End Speed:35, Timer:957
000: ? 2017/01/16 16:21:45, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 40, MSN: 10, Max X:34, Max Y:0, Max Z:0, Start Speed:0, End Speed:29, Timer:3801
000: ? 2017/01/16 16:24:22, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 40, MSN: 11, Max X:-41, Max Y:-7, Max Z:0, Start Speed:25, End Speed:3, Timer:1441
000: ? 2017/01/16 16:25:04, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 40, MSN: 12, Max X:-26, Max Y:0, Max Z:0, Start Speed:30, End Speed:17, Timer:1359
000: ? 2017/01/16 16:27:38, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 40, MSN: 13, Max X:2, Max Y:-43, Max Z:0, Start Speed:26, End Speed:27, Timer:2321
000: ? 2017/01/16 16:28:24, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 40, MSN: 14, Max X:9, Max Y:-47, Max Z:0, Start Speed:25, End Speed:31, Timer:2639
000: ? 2017/01/16 16:28:28, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 40, MSN: 15, Max X:9, Max Y:38, Max Z:0, Start Speed:31, End Speed:36, Timer:3520
000: ? 2017/01/16 16:29:25, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 40, MSN: 16, Max X:11, Max Y:-48, Max Z:0, Start Speed:27, End Speed:32, Timer:2240
000: ? 2017/01/16 16:29:27, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 40, MSN: 17, Max X:13, Max Y:37, Max Z:0, Start Speed:32, End Speed:37, Timer:1710
000: ? 2017/01/16 16:30:20, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 40, MSN: 18, Max X:0, Max Y:-41, Max Z:0, Start Speed:25, End Speed:25, Timer:3043
000: ? 2017/01/16 16:30:26, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 40, MSN: 19, Max X:11, Max Y:38, Max Z:0, Start Speed:29, End Speed:38, Timer:2200
000: ? 2017/01/16 16:30:52, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 40, MSN: 20, Max X:2, Max Y:-22, Max Z:0, Start Speed:47, End Speed:48, Timer:1321
000: ? 2017/01/16 16:31:56, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 40, MSN: 21, Max X:6, Max Y:-62, Max Z:0, Start Speed:20, End Speed:25, Timer:4161
000: ? 2017/01/16 16:33:34, (0x09)U2H.MANEUVER -  Accelerate into turn (25), Strength:3, SSN: 40, MSN: 22, Max X:24, Max Y:-30, Max Z:0, Start Speed:6, End Speed:29, Timer:5162
000: ? 2017/01/16 16:33:58, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 40, MSN: 23, Max X:-32, Max Y:3, Max Z:0, Start Speed:35, End Speed:17, Timer:1720
000: ? 2017/01/16 16:36:15, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 40, MSN: 24, Valid GPS Samples:3228, Max Y:0, Avg. Voltage On:0, No Motion Timer:77, Distance: 412, Max Voltage:0
000: ? 2017/01/16 19:12:07, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 41, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 19:14:49, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 41, MSN: 2, Max X:-37, Max Y:-3, Max Z:0, Start Speed:64, End Speed:35, Timer:2879
000: ? 2017/01/16 19:14:51, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 41, MSN: 3, Max X:-30, Max Y:0, Max Z:0, Start Speed:35, End Speed:20, Timer:1601
000: ? 2017/01/16 19:15:03, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:3, SSN: 41, MSN: 4, Max X:16, Max Y:-39, Max Z:0, Start Speed:22, End Speed:32, Timer:2440
000: ? 2017/01/16 19:15:54, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 41, MSN: 5, Max X:2, Max Y:-55, Max Z:0, Start Speed:31, End Speed:32, Timer:2473
000: ? 2017/01/16 19:16:25, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 41, MSN: 7, Max X:-32, Max Y:7, Max Z:0, Start Speed:36, End Speed:19, Timer:1841
000: ? 2017/01/16 19:16:31, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 41, MSN: 8, Max X:7, Max Y:-43, Max Z:0, Start Speed:25, End Speed:29, Timer:2283
000: ? 2017/01/16 19:16:35, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:3, SSN: 41, MSN: 9, Max X:25, Max Y:26, Max Z:0, Start Speed:35, End Speed:47, Timer:1319
000: ? 2017/01/16 19:17:25, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 41, MSN: 10, Max X:-28, Max Y:14, Max Z:0, Start Speed:66, End Speed:42, Timer:2760
000: ? 2017/01/16 19:18:17, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 41, MSN: 11, Valid GPS Samples:369, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 53, Max Voltage:0
000: ? 2017/01/16 19:18:35, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 42, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 19:18:45, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 42, MSN: 2, Max X:16, Max Y:50, Max Z:0, Start Speed:35, End Speed:39, Timer:1080
000: ? 2017/01/16 19:27:34, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 42, MSN: 3, Max X:-21, Max Y:0, Max Z:0, Start Speed:32, End Speed:18, Timer:1680
000: ? 2017/01/16 19:28:58, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 42, MSN: 4, Max X:-23, Max Y:1, Max Z:0, Start Speed:106, End Speed:99, Timer:1442
000: ? 2017/01/16 19:33:48, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 42, MSN: 5, Max X:-36, Max Y:-3, Max Z:0, Start Speed:72, End Speed:13, Timer:6560
000: ? 2017/01/16 19:33:58, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 42, MSN: 6, Valid GPS Samples:920, Max Y:0, Avg. Voltage On:0, No Motion Timer:9, Distance: 262, Max Voltage:0
000: ? 2017/01/16 19:34:49, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 43, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 19:35:48, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 43, MSN: 2, Valid GPS Samples:60, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 6, Max Voltage:0
000: ? 2017/01/16 19:36:16, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 44, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 19:37:39, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 44, MSN: 2, Max X:-25, Max Y:0, Max Z:0, Start Speed:55, End Speed:34, Timer:3241
000: ? 2017/01/16 19:39:52, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 44, MSN: 4, Max X:-21, Max Y:4, Max Z:0, Start Speed:48, End Speed:35, Timer:881
000: ? 2017/01/16 19:40:00, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 44, MSN: 5, Valid GPS Samples:224, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 22, Max Voltage:0
000: ? 2017/01/16 19:41:35, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 45, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/16 19:42:03, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 45, MSN: 2, Max X:-44, Max Y:2, Max Z:0, Start Speed:61, End Speed:30, Timer:3200
000: ? 2017/01/16 19:45:42, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 45, MSN: 3, Max X:-24, Max Y:-9, Max Z:0, Start Speed:8, End Speed:0, Timer:1483
000: ? 2017/01/16 19:45:51, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:1, SSN: 45, MSN: 4, Max X:20, Max Y:-10, Max Z:0, Start Speed:0, End Speed:7, Timer:1361
000: ? 2017/01/16 19:46:54, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 45, MSN: 5, Max X:20, Max Y:10, Max Z:0, Start Speed:7, End Speed:17, Timer:1178
000: ? 2017/01/16 19:46:56, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:1, SSN: 45, MSN: 6, Max X:17, Max Y:18, Max Z:0, Start Speed:17, End Speed:26, Timer:1163
000: ? 2017/01/16 19:50:10, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 45, MSN: 7, Max X:-27, Max Y:12, Max Z:0, Start Speed:43, End Speed:21, Timer:1560
000: ? 2017/01/16 19:50:12, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 45, MSN: 8, Max X:5, Max Y:38, Max Z:0, Start Speed:21, End Speed:24, Timer:1680
000: ? 2017/01/16 19:51:03, (0x09)U2H.MANEUVER -  Sudden brake in turn (50), Strength:1, SSN: 45, MSN: 9, Max X:-16, Max Y:27, Max Z:0, Start Speed:20, End Speed:13, Timer:1880
000: ? 2017/01/16 19:52:10, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 45, MSN: 10, Valid GPS Samples:636, Max Y:0, Avg. Voltage On:0, No Motion Timer:9, Distance: 34, Max Voltage:0
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
Report log for 18-01-2017 for Unit ID 705393
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
Report log for 19-01-2017 for Unit ID 705393
---------------------------------------------------------------------------------------------------------------
000: ? 2017/01/19 07:57:00, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 46, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/19 07:57:12, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 46, MSN: 2, Valid GPS Samples:13, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 0, Max Voltage:0
000: ? 2017/01/19 07:58:30, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 47, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/19 07:58:42, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 47, MSN: 2, Valid GPS Samples:13, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 0, Max Voltage:0
000: ? 2017/01/19 08:00:15, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 48, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/19 08:00:30, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:1, SSN: 48, MSN: 2, Max X:-26, Max Y:14, Max Z:0, Start Speed:32, End Speed:19, Timer:1280
000: ? 2017/01/19 08:00:32, (0x09)U2H.MANEUVER -  Braking while exiting turn (75), Strength:3, SSN: 48, MSN: 3, Max X:-12, Max Y:34, Max Z:0, Start Speed:19, End Speed:14, Timer:1680
000: ? 2017/01/19 08:00:37, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:3, SSN: 48, MSN: 4, Max X:25, Max Y:23, Max Z:0, Start Speed:19, End Speed:35, Timer:1680
000: ? 2017/01/19 08:00:59, (0x09)U2H.MANEUVER -  Braking while exiting turn (77), Strength:1, SSN: 48, MSN: 5, Max X:-10, Max Y:-23, Max Z:0, Start Speed:28, End Speed:22, Timer:1040
000: ? 2017/01/19 08:02:44, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 48, MSN: 6, Max X:2, Max Y:-32, Max Z:0, Start Speed:24, End Speed:27, Timer:3479
000: ? 2017/01/19 08:04:33, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 48, MSN: 7, Max X:-31, Max Y:-1, Max Z:0, Start Speed:28, End Speed:16, Timer:880
000: ? 2017/01/19 08:08:03, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 48, MSN: 8, Max X:-28, Max Y:0, Max Z:0, Start Speed:28, End Speed:18, Timer:1560
000: ? 2017/01/19 08:08:48, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 48, MSN: 9, Max X:-36, Max Y:0, Max Z:0, Start Speed:44, End Speed:12, Timer:2240
000: ? 2017/01/19 08:09:32, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 48, MSN: 10, Max X:22, Max Y:0, Max Z:0, Start Speed:6, End Speed:24, Timer:1480
000: ? 2017/01/19 08:27:24, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 48, MSN: 11, Max X:-35, Max Y:1, Max Z:0, Start Speed:69, End Speed:34, Timer:2840
000: ? 2017/01/19 08:27:53, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 48, MSN: 12, Max X:32, Max Y:0, Max Z:0, Start Speed:0, End Speed:26, Timer:3320
000: ? 2017/01/19 08:27:56, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 48, MSN: 13, Max X:22, Max Y:0, Max Z:0, Start Speed:26, End Speed:44, Timer:1877
000: ? 2017/01/19 08:29:54, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 48, MSN: 14, Max X:-49, Max Y:-1, Max Z:0, Start Speed:51, End Speed:39, Timer:840
000: ? 2017/01/19 08:31:29, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 48, MSN: 15, Max X:-35, Max Y:7, Max Z:0, Start Speed:38, End Speed:0, Timer:2360
000: ? 2017/01/19 08:37:18, (0x09)U2H.MANEUVER -  Braking while exiting turn (75), Strength:1, SSN: 48, MSN: 16, Max X:-11, Max Y:25, Max Z:0, Start Speed:31, End Speed:24, Timer:1320
000: ? 2017/01/19 08:37:22, (0x09)U2H.MANEUVER -  Accelerate into turn (23), Strength:3, SSN: 48, MSN: 17, Max X:28, Max Y:21, Max Z:0, Start Speed:23, End Speed:36, Timer:1723
000: ? 2017/01/19 08:39:11, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 48, MSN: 18, Max X:-41, Max Y:4, Max Z:0, Start Speed:63, End Speed:46, Timer:960
000: ? 2017/01/19 08:39:15, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 48, MSN: 19, Max X:-46, Max Y:1, Max Z:0, Start Speed:46, End Speed:12, Timer:2840
000: ? 2017/01/19 08:39:48, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 48, MSN: 20, Max X:7, Max Y:-73, Max Z:0, Start Speed:28, End Speed:31, Timer:4798
000: ? 2017/01/19 08:49:48, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 48, MSN: 21, Max X:-24, Max Y:4, Max Z:0, Start Speed:73, End Speed:58, Timer:1360
000: ? 2017/01/19 08:50:39, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:1, SSN: 48, MSN: 23, Max X:9, Max Y:-21, Max Z:0, Start Speed:31, End Speed:37, Timer:1282
000: ? 2017/01/19 08:50:42, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:1, SSN: 48, MSN: 24, Max X:9, Max Y:-21, Max Z:0, Start Speed:41, End Speed:46, Timer:1641
000: ? 2017/01/19 08:51:58, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 48, MSN: 25, Max X:-29, Max Y:-1, Max Z:0, Start Speed:49, End Speed:32, Timer:1920
000: ? 2017/01/19 08:52:05, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 48, MSN: 26, Max X:17, Max Y:36, Max Z:0, Start Speed:27, End Speed:37, Timer:1360
000: ? 2017/01/19 08:52:25, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:1, SSN: 48, MSN: 27, Max X:9, Max Y:29, Max Z:0, Start Speed:26, End Speed:32, Timer:3675
000: ? 2017/01/19 08:52:37, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 48, MSN: 28, Max X:0, Max Y:34, Max Z:0, Start Speed:33, End Speed:33, Timer:1560
000: ? 2017/01/19 08:53:25, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 48, MSN: 29, Max X:7, Max Y:-37, Max Z:0, Start Speed:25, End Speed:29, Timer:1762
000: ? 2017/01/19 08:54:23, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 48, MSN: 30, Valid GPS Samples:3240, Max Y:0, Avg. Voltage On:0, No Motion Timer:29, Distance: 327, Max Voltage:0
000: ? 2017/01/19 18:44:04, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 49, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/01/19 18:44:07, (0x09)U2H.MANEUVER -  Braking while exiting turn (77), Strength:3, SSN: 49, MSN: 2, Max X:-11, Max Y:-39, Max Z:0, Start Speed:19, End Speed:15, Timer:1306
000: ? 2017/01/19 18:45:02, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 49, MSN: 3, Max X:5, Max Y:-50, Max Z:0, Start Speed:17, End Speed:22, Timer:4842
000: ? 2017/01/19 18:45:06, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:1, SSN: 49, MSN: 4, Max X:15, Max Y:26, Max Z:0, Start Speed:26, End Speed:35, Timer:1561
000: ? 2017/01/19 18:46:07, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 49, MSN: 5, Max X:-1, Max Y:-51, Max Z:0, Start Speed:29, End Speed:28, Timer:5121
000: ? 2017/01/19 18:46:29, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 49, MSN: 6, Max X:36, Max Y:6, Max Z:0, Start Speed:4, End Speed:18, Timer:1360
000: ? 2017/01/19 18:46:36, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 49, MSN: 7, Max X:9, Max Y:-48, Max Z:0, Start Speed:18, End Speed:29, Timer:6081
000: ? 2017/01/19 18:47:57, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 49, MSN: 8, Max X:8, Max Y:41, Max Z:0, Start Speed:35, End Speed:41, Timer:1840
000: ? 2017/01/19 18:53:07, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 49, MSN: 9, Max X:0, Max Y:-26, Max Z:0, Start Speed:92, End Speed:92, Timer:1320
000: ? 2017/01/19 18:53:33, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 49, MSN: 10, Max X:-32, Max Y:6, Max Z:0, Start Speed:58, End Speed:33, Timer:1320
000: ? 2017/01/19 18:53:36, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 49, MSN: 11, Max X:4, Max Y:50, Max Z:0, Start Speed:33, End Speed:36, Timer:2720
000: ? 2017/01/19 18:54:51, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:3, SSN: 49, MSN: 12, Max X:-16, Max Y:52, Max Z:0, Start Speed:63, End Speed:46, Timer:5522
